country_name,country_text_id,COWcode,year,v2x_partipdem,pred,residual
Togo,TGO,461,2019,0.237,0.23599776787183194,0.0010022321281680513
Ukraine,UKR,369,2019,0.326,0.3236611499190183,0.0023388500809817248
Guatemala,GTM,90,2019,0.345,0.34154791282322,0.003452087176779972
Lebanon,LBN,660,2019,0.238,0.22839020971308951,0.009609790286910475
Pakistan,PAK,770,2019,0.24,0.22839020971308951,0.011609790286910476
The Gambia,GMB,420,2019,0.335,0.3226108331709133,0.012389166829086695
Iraq,IRQ,645,2019,0.267,0.2523528513023928,0.014647148697607193
Kuwait,KWT,690,2019,0.103,0.07982724171598038,0.023172758284019615
Tanzania,TZA,510,2019,0.256,0.22839020971308951,0.02760979028691049
India,IND,750,2019,0.269,0.23975036307160524,0.029249636928394773
Paraguay,PRY,150,2019,0.363,0.33363717225213196,0.029362827747868026
Madagascar,MDG,580,2019,0.285,0.25560063680028056,0.02939936319971942
Ghana,GHA,452,2019,0.352,0.3222932139339415,0.029706786066058477
Gabon,GAB,481,2019,0.262,0.23170801605483154,0.030291983945168466
North Macedonia,MKD,343,2019,0.411,0.3800481370502736,0.03095186294972635
Mauritania,MRT,435,2019,0.255,0.2224289569365684,0.032571043063431615
Georgia,GEO,372,2019,0.402,0.3587268035048904,0.043273196495109634
Guinea-Bissau,GNB,404,2019,0.241,0.1955450358045438,0.04545496419545619
Bhutan,BTN,760,2019,0.377,0.3298515883867434,0.04714841161325661
Hungary,HUN,310,2019,0.317,0.26839490288268103,0.048605097117318974
Ivory Coast,CIV,437,2019,0.36,0.3065015266544901,0.05349847334550989
Mongolia,MNG,712,2019,0.355,0.2997038347137874,0.05529616528621256
Philippines,PHL,840,2019,0.3,0.23599776787183194,0.06400223212816805
Nepal,NPL,790,2019,0.397,0.33174201052048236,0.06525798947951766
Malaysia,MYS,820,2019,0.293,0.22362509746080947,0.06937490253919051
Burma/Myanmar,MMR,775,2019,0.254,0.18451028787459492,0.06948971212540508
Malawi,MWI,553,2019,0.315,0.24199850929357722,0.07300149070642278
Burkina Faso,BFA,439,2019,0.39,0.31456812461040556,0.07543187538959445
Bosnia and Herzegovina,BIH,346,2019,0.301,0.22404859922853698,0.07695140077146301
Nigeria,NGA,475,2019,0.35,0.2722518837092905,0.07774811629070949
Indonesia,IDN,850,2019,0.394,0.31220478781439254,0.08179521218560748
Kosovo,XKX,347,2019,0.408,0.3257888204189004,0.08221117958109958
Mali,MLI,432,2019,0.311,0.22839020971308951,0.08260979028691048
Guyana,GUY,110,2019,0.384,0.29636012745403256,0.08763987254596745
El Salvador,SLV,92,2019,0.355,0.2631919591239432,0.09180804087605676
Barbados,BRB,53,2019,0.345,0.25288957887575225,0.09211042112424772
Dominican Republic,DOM,42,2019,0.369,0.2710870999296797,0.09791290007032027
Liberia,LBR,450,2019,0.335,0.23599776787183194,0.09900223212816808
Namibia,NAM,565,2019,0.388,0.2876219390575796,0.10037806094242041
Niger,NER,436,2019,0.339,0.23599776787183194,0.10300223212816809
Kenya,KEN,501,2019,0.34,0.23599776787183194,0.10400223212816809
Sierra Leone,SLE,451,2019,0.37,0.25560063680028056,0.11439936319971944
Ecuador,ECU,130,2019,0.425,0.30631414854210437,0.11868585145789562
Panama,PAN,95,2019,0.435,0.3140176077612009,0.12098239223879909
Poland,POL,290,2019,0.449,0.32714172837350425,0.12185827162649576
Bulgaria,BGR,355,2019,0.441,0.31831259207851015,0.12268740792148985
Sri Lanka,LKA,780,2019,0.349,0.22075709498274415,0.12824290501725583
Cape Verde,CPV,402,2019,0.484,0.3550508765731324,0.1289491234268676
Lesotho,LSO,570,2019,0.384,0.24909939970135345,0.13490060029864656
Botswana,BWA,571,2019,0.391,0.24953978411645997,0.14146021588354005
Mauritius,MUS,590,2019,0.443,0.29699399315757785,0.14600600684242215
Solomon Islands,SLB,940,2019,0.403,0.25387453413743327,0.14912546586256675
Moldova,MDA,359,2019,0.386,0.23599776787183194,0.15000223212816807
Sao Tome and Principe,STP,403,2019,0.421,0.2678827345134419,0.15311726548655807
Timor-Leste,TLS,860,2019,0.429,0.27032718777930964,0.15867281222069035
Mexico,MEX,70,2019,0.42,0.23599776787183194,0.18400223212816805
Argentina,ARG,160,2019,0.517,0.32131597511736215,0.19568402488263786
Brazil,BRA,140,2019,0.436,0.23599776787183194,0.20000223212816806
Armenia,ARM,371,2019,0.557,0.3531375022863259,0.20386249771367415
Croatia,HRV,344,2019,0.514,0.30476227275139717,0.20923772724860284
Israel,ISR,666,2019,0.451,0.22839020971308951,0.2226097902869105
Romania,ROU,360,2019,0.557,0.3304105336407134,0.22658946635928667
Czechia,CZE,316,2019,0.525,0.2951617861816574,0.22983821381834263
Vanuatu,VUT,935,2019,0.469,0.2344289365181334,0.23457106348186657
South Africa,ZAF,560,2019,0.473,0.23599776787183194,0.23700223212816804
Chile,CHL,155,2019,0.559,0.31983372365575424,0.2391662763442458
Suriname,SUR,115,2019,0.464,0.22362509746080947,0.24037490253919055
Senegal,SEN,433,2019,0.45,0.20800500013583367,0.24199499986416634
Slovenia,SVN,349,2019,0.6,0.350511823193692,0.24948817680630797
Trinidad and Tobago,TTO,52,2019,0.499,0.24736801694635557,0.2516319830536444
Peru,PER,135,2019,0.588,0.3275058031844107,0.2604941968155893
South Korea,KOR,732,2019,0.569,0.29986260935205666,0.2691373906479433
Cyprus,CYP,352,2019,0.56,0.2889554962305548,0.2710445037694453
Spain,ESP,230,2019,0.621,0.3444430834000345,0.2765569165999655
Japan,JPN,740,2019,0.54,0.24907010953681996,0.2909298904631801
Jamaica,JAM,51,2019,0.549,0.25728986390028535,0.2917101360997147
Portugal,PRT,235,2019,0.623,0.3275058031844107,0.2954941968155893
Lithuania,LTU,368,2019,0.632,0.32732910648589,0.30467089351411003
Greece,GRC,350,2019,0.628,0.31350079001939457,0.31449920998060543
Malta,MLT,338,2019,0.563,0.2448768209049234,0.31812317909507654
United States of America,USA,2,2019,0.584,0.23440004128842698,0.349599958711573
Estonia,EST,366,2019,0.638,0.2834824404873524,0.35451755951264763
Netherlands,NLD,210,2019,0.589,0.22839020971308951,0.3606097902869104
Australia,AUS,900,2019,0.589,0.22362509746080947,0.36537490253919047
Latvia,LVA,367,2019,0.595,0.22839020971308951,0.36660979028691043
Finland,FIN,375,2019,0.624,0.2523528513023928,0.3716471486976072
France,FRA,220,2019,0.605,0.223447802835907,0.38155219716409294
Slovakia,SVK,317,2019,0.619,0.23599776787183194,0.3830022321281681
Canada,CAN,20,2019,0.591,0.19704616810463343,0.39395383189536654
Austria,AUT,305,2019,0.632,0.22839020971308951,0.40360979028691046
Luxembourg,LUX,212,2019,0.629,0.22362509746080947,0.4053749025391905
Belgium,BEL,211,2019,0.645,0.23470082429523567,0.4102991757047644
Sweden,SWE,380,2019,0.646,0.22839020971308951,0.4176097902869105
Italy,ITA,325,2019,0.673,0.25183483096895454,0.4211651690310455
Uruguay,URY,165,2019,0.733,0.3097751994257511,0.4232248005742489
Taiwan,TWN,713,2019,0.646,0.22083073650195503,0.42516926349804496
Costa Rica,CRI,94,2019,0.655,0.22839020971308951,0.4266097902869105
Ireland,IRL,205,2019,0.629,0.17464500382832374,0.4543549961716763
New Zealand,NZL,920,2019,0.687,0.22557458343330622,0.46142541656669384
Iceland,ISL,395,2019,0.638,0.16813103527982848,0.46986896472017153
Denmark,DNK,390,2019,0.704,0.1460435799645855,0.5579564200354145
Switzerland,CHE,225,2019,0.8,0.23599776787183194,0.5640022321281681
Cuba,CUB,40,2020,0.055,0.34238607522061676,-0.28738607522061677
Eritrea,ERI,531,2020,0.01,0.2906653277643212,-0.2806653277643212
Nicaragua,NIC,93,2020,0.12,0.3981160647918886,-0.2781160647918886
Uzbekistan,UZB,704,2020,0.063,0.2995169402960606,-0.23651694029606057
Angola,AGO,540,2020,0.093,0.30631414854210437,-0.21331414854210437
Algeria,DZA,615,2020,0.11,0.309256320240717,-0.199256320240717
Tajikistan,TJK,702,2020,0.058,0.25303917337479476,-0.19503917337479476
Venezuela,VEN,101,2020,0.153,0.3480134135413531,-0.19501341354135313
Saudi Arabia,SAU,670,2020,0.022,0.21535650582465513,-0.19335650582465513
Morocco,MAR,600,2020,0.159,0.35230747316344263,-0.19330747316344263
Bolivia,BOL,145,2020,0.243,0.4362753521770322,-0.19327535217703223
China,CHN,710,2020,0.037,0.2295756809670785,-0.1925756809670785
United Arab Emirates,ARE,696,2020,0.037,0.22734930609775603,-0.19034930609775602
Bahrain,BHR,692,2020,0.043,0.2224289569365684,-0.1794289569365684
Ethiopia,ETH,530,2020,0.161,0.339115443242591,-0.17811544324259102
Kazakhstan,KAZ,705,2020,0.079,0.2561662820771454,-0.1771662820771454
Chad,TCD,483,2020,0.126,0.30201237095383293,-0.17601237095383293
Azerbaijan,AZE,373,2020,0.059,0.23485882200618485,-0.17585882200618486
Egypt,EGY,651,2020,0.072,0.23599776787183194,-0.16399776787183196
Iran,IRN,630,2020,0.041,0.2036008716316614,-0.1626008716316614
Qatar,QAT,694,2020,0.017,0.1793323044388958,-0.1623323044388958
Thailand,THA,800,2020,0.108,0.26839490288268103,-0.16039490288268105
Belarus,BLR,370,2020,0.085,0.23599776787183194,-0.15099776787183194
Eswatini,SWZ,572,2020,0.113,0.25560063680028056,-0.14260063680028057
Bangladesh,BGD,771,2020,0.107,0.24957200073274788,-0.1425720007327479
Cambodia,KHM,811,2020,0.077,0.2156493623384803,-0.1386493623384803
Cameroon,CMR,471,2020,0.109,0.24246606593690273,-0.13346606593690274
Comoros,COM,581,2020,0.197,0.3295413035082466,-0.1325413035082466
North Korea,PRK,731,2020,0.043,0.17204386298230556,-0.12904386298230558
Sudan,SDN,625,2020,0.097,0.2248543749971688,-0.12785437499716878
Singapore,SGP,830,2020,0.107,0.23466159129123593,-0.12766159129123594
Afghanistan,AFG,700,2020,0.125,0.2506267486395456,-0.1256267486395456
Oman,OMN,698,2020,0.119,0.24193521498316192,-0.12293521498316193
Republic of the Congo,COG,484,2020,0.2,0.32089894337972047,-0.12089894337972046
Haiti,HTI,41,2020,0.181,0.30080260013576976,-0.11980260013576977
Jordan,JOR,663,2020,0.117,0.23470082429523567,-0.11770082429523566
Zimbabwe,ZWE,552,2020,0.228,0.33252324743046763,-0.10452324743046762
Laos,LAO,812,2020,0.109,0.21280689505865585,-0.10380689505865585
Mozambique,MOZ,541,2020,0.223,0.3250653436382763,-0.10206534363827632
Kyrgyzstan,KGZ,703,2020,0.227,0.32732910648589,-0.10032910648588997
Equatorial Guinea,GNQ,411,2020,0.054,0.15366621561872112,-0.09966621561872113
Central African Republic,CAF,482,2020,0.153,0.23599776787183194,-0.08299776787183194
Democratic Republic of the Congo,COD,490,2020,0.218,0.29698956779008157,-0.07898956779008157
Zambia,ZMB,551,2020,0.238,0.3145567530305381,-0.0765567530305381
Benin,BEN,434,2020,0.245,0.3179801203216015,-0.0729801203216015
Djibouti,DJI,522,2020,0.133,0.2018125333477008,-0.0688125333477008
Fiji,FJI,950,2020,0.198,0.26562553359996127,-0.06762553359996126
Papua New Guinea,PNG,910,2020,0.274,0.33949750362348163,-0.06549750362348161
Russia,RUS,365,2020,0.177,0.24230960582927086,-0.06530960582927087
Uganda,UGA,500,2020,0.195,0.2582928338472792,-0.06329283384727918
Rwanda,RWA,517,2020,0.175,0.23599776787183194,-0.06099776787183195
Libya,LBY,620,2020,0.163,0.22368045760900954,-0.06068045760900953
Colombia,COL,100,2020,0.447,0.5007145717180019,-0.053714571718001924
Türkiye,TUR,640,2020,0.186,0.23599776787183194,-0.04999776787183194
Vietnam,VNM,816,2020,0.181,0.22059098889125492,-0.039590988891254925
Montenegro,MNE,341,2020,0.32,0.3587273189770485,-0.03872731897704851
Seychelles,SYC,591,2020,0.281,0.31809167403997674,-0.03709167403997671
Guinea,GIN,438,2020,0.207,0.23599776787183194,-0.028997767871831948
Maldives,MDV,781,2020,0.324,0.3387056551379853,-0.014705655137985274
Honduras,HND,91,2020,0.25,0.2602592846018705,-0.010259284601870478
The Gambia,GMB,420,2020,0.313,0.3226108331709133,-0.009610833170913324
Iraq,IRQ,645,2020,0.246,0.2523528513023928,-0.006352851302392826
Albania,ALB,339,2020,0.326,0.3275058031844107,-0.0015058031844106812
India,IND,750,2020,0.252,0.23975036307160524,0.012249636928394758
Guatemala,GTM,90,2020,0.355,0.34154791282322,0.013452087176779981
Lebanon,LBN,660,2020,0.246,0.22839020971308951,0.01760979028691048
Mauritania,MRT,435,2020,0.242,0.2224289569365684,0.019571043063431603
Paraguay,PRY,150,2020,0.354,0.33363717225213196,0.020362827747868018
Kuwait,KWT,690,2020,0.101,0.07982724171598038,0.021172758284019627
Pakistan,PAK,770,2020,0.25,0.22839020971308951,0.021609790286910485
Togo,TGO,461,2020,0.259,0.23599776787183194,0.02300223212816807
Gabon,GAB,481,2020,0.257,0.23170801605483154,0.02529198394516846
Ukraine,UKR,369,2020,0.349,0.3236611499190183,0.02533885008098169
Tanzania,TZA,510,2020,0.254,0.22839020971308951,0.02560979028691049
Ghana,GHA,452,2020,0.349,0.3222932139339415,0.026706786066058474
North Macedonia,MKD,343,2020,0.407,0.3800481370502736,0.026951862949726346
Georgia,GEO,372,2020,0.388,0.3587268035048904,0.02927319649510962
Madagascar,MDG,580,2020,0.285,0.25560063680028056,0.02939936319971942
Mongolia,MNG,712,2020,0.33,0.2997038347137874,0.030296165286212595
Ivory Coast,CIV,437,2020,0.339,0.3065015266544901,0.032498473345509926
Mali,MLI,432,2020,0.259,0.22362509746080947,0.03537490253919054
Guyana,GUY,110,2020,0.336,0.29636012745403256,0.03963987254596746
El Salvador,SLV,92,2020,0.303,0.2631919591239432,0.03980804087605677
Philippines,PHL,840,2020,0.276,0.23599776787183194,0.040002232128168086
Hungary,HUN,310,2020,0.313,0.26839490288268103,0.04460509711731897
Malaysia,MYS,820,2020,0.271,0.22362509746080947,0.04737490253919055
Guinea-Bissau,GNB,404,2020,0.243,0.1955450358045438,0.047454964195456195
Bhutan,BTN,760,2020,0.378,0.3298515883867434,0.048148411613256614
Mauritius,MUS,590,2020,0.346,0.29699399315757785,0.04900600684242212
Nepal,NPL,790,2020,0.39,0.33174201052048236,0.05825798947951766
Indonesia,IDN,850,2020,0.376,0.31220478781439254,0.06379521218560746
Nigeria,NGA,475,2020,0.342,0.2722518837092905,0.06974811629070954
Poland,POL,290,2020,0.397,0.32714172837350425,0.06985827162649577
Burma/Myanmar,MMR,775,2020,0.26,0.18451028787459492,0.07548971212540509
Kosovo,XKX,347,2020,0.404,0.3257888204189004,0.07821117958109963
Burkina Faso,BFA,439,2020,0.397,0.31456812461040556,0.08243187538959446
Bosnia and Herzegovina,BIH,346,2020,0.309,0.22404859922853698,0.08495140077146301
Namibia,NAM,565,2020,0.381,0.2876219390575796,0.0933780609424204
Barbados,BRB,53,2020,0.357,0.25288957887575225,0.10411042112424773
Liberia,LBR,450,2020,0.344,0.23599776787183194,0.10800223212816804
Botswana,BWA,571,2020,0.36,0.24953978411645997,0.11046021588354002
Kenya,KEN,501,2020,0.348,0.23599776787183194,0.11200223212816804
Malawi,MWI,553,2020,0.359,0.24199850929357722,0.11700149070642277
Panama,PAN,95,2020,0.433,0.3140176077612009,0.11898239223879908
Sierra Leone,SLE,451,2020,0.375,0.25560063680028056,0.11939936319971944
Niger,NER,436,2020,0.357,0.23599776787183194,0.12100223212816805
Sri Lanka,LKA,780,2020,0.344,0.22075709498274415,0.12324290501725582
Bulgaria,BGR,355,2020,0.444,0.31831259207851015,0.12568740792148986
Ecuador,ECU,130,2020,0.437,0.30631414854210437,0.13068585145789563
Cape Verde,CPV,402,2020,0.487,0.3550508765731324,0.1319491234268676
Lesotho,LSO,570,2020,0.387,0.24909939970135345,0.13790060029864656
Timor-Leste,TLS,860,2020,0.412,0.27032718777930964,0.14167281222069034
Sao Tome and Principe,STP,403,2020,0.415,0.2678827345134419,0.14711726548655807
Solomon Islands,SLB,940,2020,0.405,0.25387453413743327,0.15112546586256675
Armenia,ARM,371,2020,0.507,0.3531375022863259,0.1538624977136741
Dominican Republic,DOM,42,2020,0.436,0.2710870999296797,0.16491290007032028
Mexico,MEX,70,2020,0.405,0.23599776787183194,0.1690022321281681
Slovenia,SVN,349,2020,0.532,0.350511823193692,0.18148817680630802
Brazil,BRA,140,2020,0.445,0.23599776787183194,0.20900223212816807
Moldova,MDA,359,2020,0.447,0.23599776787183194,0.21100223212816807
Argentina,ARG,160,2020,0.537,0.32131597511736215,0.21568402488263788
Croatia,HRV,344,2020,0.525,0.30476227275139717,0.22023772724860285
South Africa,ZAF,560,2020,0.463,0.23599776787183194,0.22700223212816809
Israel,ISR,666,2020,0.456,0.22839020971308951,0.2276097902869105
Czechia,CZE,316,2020,0.526,0.2951617861816574,0.23083821381834263
Vanuatu,VUT,935,2020,0.476,0.2344289365181334,0.24157106348186658
Cyprus,CYP,352,2020,0.531,0.2889554962305548,0.24204450376944525
Greece,GRC,350,2020,0.559,0.31350079001939457,0.24549920998060548
Trinidad and Tobago,TTO,52,2020,0.499,0.24736801694635557,0.2516319830536444
Senegal,SEN,433,2020,0.463,0.20800500013583367,0.25499499986416635
Suriname,SUR,115,2020,0.48,0.22362509746080947,0.2563749025391905
Romania,ROU,360,2020,0.605,0.3304105336407134,0.2745894663592866
Chile,CHL,155,2020,0.597,0.31983372365575424,0.27716627634424573
Spain,ESP,230,2020,0.624,0.3444430834000345,0.2795569165999655
Lithuania,LTU,368,2020,0.609,0.32732910648589,0.28167089351411
Japan,JPN,740,2020,0.532,0.24907010953681996,0.28292989046318007
South Korea,KOR,732,2020,0.584,0.29986260935205666,0.2841373906479433
Portugal,PRT,235,2020,0.612,0.3275058031844107,0.2844941968155893
Jamaica,JAM,51,2020,0.543,0.25728986390028535,0.2857101360997147
Malta,MLT,338,2020,0.546,0.237676968520765,0.308323031479235
Peru,PER,135,2020,0.609,0.295279069004167,0.313720930995833
United States of America,USA,2,2020,0.581,0.23440004128842698,0.346599958711573
Estonia,EST,366,2020,0.635,0.2834824404873524,0.3515175595126476
Netherlands,NLD,210,2020,0.586,0.22839020971308951,0.3576097902869104
Finland,FIN,375,2020,0.624,0.2523528513023928,0.3716471486976072
Latvia,LVA,367,2020,0.603,0.22839020971308951,0.37460979028691044
Slovakia,SVK,317,2020,0.614,0.23599776787183194,0.3780022321281681
Australia,AUS,900,2020,0.602,0.22362509746080947,0.3783749025391905
France,FRA,220,2020,0.606,0.223447802835907,0.38255219716409294
Uruguay,URY,165,2020,0.701,0.3097751994257511,0.39122480057424885
Canada,CAN,20,2020,0.59,0.19704616810463343,0.39295383189536653
Luxembourg,LUX,212,2020,0.617,0.22362509746080947,0.3933749025391905
Austria,AUT,305,2020,0.631,0.22839020971308951,0.40260979028691046
Belgium,BEL,211,2020,0.64,0.23470082429523567,0.40529917570476437
Taiwan,TWN,713,2020,0.631,0.22083073650195503,0.41016926349804494
Sweden,SWE,380,2020,0.647,0.22839020971308951,0.4186097902869105
Costa Rica,CRI,94,2020,0.653,0.22839020971308951,0.4246097902869105
Italy,ITA,325,2020,0.68,0.25183483096895454,0.4281651690310455
New Zealand,NZL,920,2020,0.681,0.22557458343330622,0.45542541656669383
Ireland,IRL,205,2020,0.641,0.17464500382832374,0.4663549961716763
Iceland,ISL,395,2020,0.635,0.16813103527982848,0.46686896472017153
Denmark,DNK,390,2020,0.701,0.1460435799645855,0.5549564200354145
Switzerland,CHE,225,2020,0.799,0.23599776787183194,0.5630022321281681
Cuba,CUB,40,2021,0.055,0.34238607522061676,-0.28738607522061677
Nicaragua,NIC,93,2021,0.115,0.3981160647918886,-0.2831160647918886
Eritrea,ERI,531,2021,0.01,0.2906653277643212,-0.2806653277643212
Uzbekistan,UZB,704,2021,0.061,0.2995169402960606,-0.23851694029606058
Angola,AGO,540,2021,0.081,0.30631414854210437,-0.22531414854210435
Afghanistan,AFG,700,2021,0.031,0.2506267486395456,-0.2196267486395456
Algeria,DZA,615,2021,0.105,0.309256320240717,-0.204256320240717
Tajikistan,TJK,702,2021,0.054,0.25303917337479476,-0.19903917337479476
United Arab Emirates,ARE,696,2021,0.03,0.22734930609775603,-0.19734930609775603
Morocco,MAR,600,2021,0.156,0.35230747316344263,-0.19630747316344263
China,CHN,710,2021,0.037,0.2295756809670785,-0.1925756809670785
Saudi Arabia,SAU,670,2021,0.023,0.21535650582465513,-0.19235650582465513
Venezuela,VEN,101,2021,0.156,0.3480134135413531,-0.19201341354135312
Ethiopia,ETH,530,2021,0.159,0.339115443242591,-0.18011544324259102
Bahrain,BHR,692,2021,0.043,0.2224289569365684,-0.1794289569365684
Azerbaijan,AZE,373,2021,0.057,0.23485882200618485,-0.17785882200618486
Belarus,BLR,370,2021,0.06,0.23599776787183194,-0.17599776787183194
Iran,IRN,630,2021,0.038,0.2036008716316614,-0.1656008716316614
Kazakhstan,KAZ,705,2021,0.091,0.2561662820771454,-0.16516628207714543
Egypt,EGY,651,2021,0.072,0.23599776787183194,-0.16399776787183196
Qatar,QAT,694,2021,0.02,0.1793323044388958,-0.15933230443889582
Thailand,THA,800,2021,0.112,0.26839490288268103,-0.15639490288268104
Eswatini,SWZ,572,2021,0.107,0.25560063680028056,-0.14860063680028057
Cambodia,KHM,811,2021,0.07,0.2156493623384803,-0.1456493623384803
Bangladesh,BGD,771,2021,0.104,0.24957200073274788,-0.1455720007327479
Sudan,SDN,625,2021,0.089,0.2248543749971688,-0.1358543749971688
Cameroon,CMR,471,2021,0.109,0.24246606593690273,-0.13346606593690274
Comoros,COM,581,2021,0.198,0.3295413035082466,-0.1315413035082466
North Korea,PRK,731,2021,0.044,0.17204386298230556,-0.12804386298230558
Republic of the Congo,COG,484,2021,0.198,0.32089894337972047,-0.12289894337972046
Singapore,SGP,830,2021,0.112,0.23466159129123593,-0.12266159129123592
Jordan,JOR,663,2021,0.117,0.23470082429523567,-0.11770082429523566
Burma/Myanmar,MMR,775,2021,0.078,0.18451028787459492,-0.10651028787459492
Zimbabwe,ZWE,552,2021,0.227,0.33252324743046763,-0.10552324743046762
Equatorial Guinea,GNQ,411,2021,0.051,0.15366621561872112,-0.10266621561872113
Haiti,HTI,41,2021,0.204,0.30080260013576976,-0.09680260013576977
Central African Republic,CAF,482,2021,0.143,0.23599776787183194,-0.09299776787183195
Democratic Republic of the Congo,COD,490,2021,0.204,0.29698956779008157,-0.09298956779008158
Laos,LAO,812,2021,0.12,0.21280689505865585,-0.09280689505865586
Russia,RUS,365,2021,0.153,0.24230960582927086,-0.08930960582927086
Uganda,UGA,500,2021,0.171,0.2582928338472792,-0.08729283384727918
Benin,BEN,434,2021,0.237,0.3179801203216015,-0.08098012032160151
Mozambique,MOZ,541,2021,0.246,0.3250653436382763,-0.07906534363827633
Rwanda,RWA,517,2021,0.167,0.23599776787183194,-0.06899776787183193
Djibouti,DJI,522,2021,0.134,0.2018125333477008,-0.06781253334770079
Libya,LBY,620,2021,0.156,0.22368045760900954,-0.06768045760900954
Papua New Guinea,PNG,910,2021,0.274,0.33949750362348163,-0.06549750362348161
Fiji,FJI,950,2021,0.201,0.26562553359996127,-0.06462553359996126
Türkiye,TUR,640,2021,0.175,0.23599776787183194,-0.06099776787183195
Guinea,GIN,438,2021,0.181,0.23599776787183194,-0.05499776787183194
Vietnam,VNM,816,2021,0.169,0.22059098889125492,-0.05159098889125491
Mali,MLI,432,2021,0.173,0.22362509746080947,-0.05062509746080948
Colombia,COL,100,2021,0.454,0.5007145717180019,-0.04671457171800192
Montenegro,MNE,341,2021,0.32,0.3587273189770485,-0.03872731897704851
El Salvador,SLV,92,2021,0.233,0.2631919591239432,-0.030191959123943207
Zambia,ZMB,551,2021,0.292,0.3145567530305381,-0.022556753030538113
Iraq,IRQ,645,2021,0.233,0.2523528513023928,-0.01935285130239281
Seychelles,SYC,591,2021,0.306,0.31809167403997674,-0.01209167403997674
Maldives,MDV,781,2021,0.328,0.3387056551379853,-0.01070565513798527
Guatemala,GTM,90,2021,0.331,0.34154791282322,-0.010547912823219985
Bolivia,BOL,145,2021,0.429,0.4362753521770322,-0.007275352177032235
Guyana,GUY,110,2021,0.292,0.29636012745403256,-0.004360127454032581
Albania,ALB,339,2021,0.324,0.3275058031844107,-0.003505803184410683
Ivory Coast,CIV,437,2021,0.303,0.3065015266544901,-0.003501526654490106
Ghana,GHA,452,2021,0.322,0.3222932139339415,-0.0002932139339414941
The Gambia,GMB,420,2021,0.324,0.3226108331709133,0.0013891668290866854
Honduras,HND,91,2021,0.265,0.2602592846018705,0.004740715398129536
Kuwait,KWT,690,2021,0.087,0.07982724171598038,0.007172758284019615
Ukraine,UKR,369,2021,0.335,0.3236611499190183,0.011338850080981733
Lebanon,LBN,660,2021,0.24,0.22839020971308951,0.011609790286910476
Togo,TGO,461,2021,0.249,0.23599776787183194,0.013002232128168062
Georgia,GEO,372,2021,0.373,0.3587268035048904,0.014273196495109608
India,IND,750,2021,0.255,0.23975036307160524,0.01524963692839476
Mongolia,MNG,712,2021,0.315,0.2997038347137874,0.015296165286212582
North Macedonia,MKD,343,2021,0.399,0.3800481370502736,0.018951862949726395
Paraguay,PRY,150,2021,0.353,0.33363717225213196,0.019362827747868017
Gabon,GAB,481,2021,0.252,0.23170801605483154,0.020291983945168457
Mauritania,MRT,435,2021,0.246,0.2224289569365684,0.023571043063431607
Pakistan,PAK,770,2021,0.252,0.22839020971308951,0.023609790286910487
Tanzania,TZA,510,2021,0.253,0.22839020971308951,0.024609790286910488
Madagascar,MDG,580,2021,0.282,0.25560063680028056,0.026399363199719417
Hungary,HUN,310,2021,0.301,0.26839490288268103,0.03260509711731896
Bhutan,BTN,760,2021,0.367,0.3298515883867434,0.037148411613256604
Burkina Faso,BFA,439,2021,0.352,0.31456812461040556,0.037431875389594416
Mauritius,MUS,590,2021,0.335,0.29699399315757785,0.03800600684242217
Poland,POL,290,2021,0.368,0.32714172837350425,0.040858271626495746
Philippines,PHL,840,2021,0.28,0.23599776787183194,0.04400223212816809
Indonesia,IDN,850,2021,0.358,0.31220478781439254,0.04579521218560745
Guinea-Bissau,GNB,404,2021,0.243,0.1955450358045438,0.047454964195456195
Malaysia,MYS,820,2021,0.272,0.22362509746080947,0.04837490253919055
Nigeria,NGA,475,2021,0.327,0.2722518837092905,0.054748116290709525
Nepal,NPL,790,2021,0.394,0.33174201052048236,0.06225798947951766
Bosnia and Herzegovina,BIH,346,2021,0.303,0.22404859922853698,0.07895140077146301
Kosovo,XKX,347,2021,0.407,0.3257888204189004,0.08121117958109958
Namibia,NAM,565,2021,0.376,0.2876219390575796,0.0883780609424204
Liberia,LBR,450,2021,0.334,0.23599776787183194,0.09800223212816808
Barbados,BRB,53,2021,0.355,0.25387453413743327,0.10112546586256671
Armenia,ARM,371,2021,0.456,0.3531375022863259,0.10286249771367412
Kenya,KEN,501,2021,0.341,0.23599776787183194,0.10500223212816809
Niger,NER,436,2021,0.341,0.23599776787183194,0.10500223212816809
Ecuador,ECU,130,2021,0.425,0.30631414854210437,0.11868585145789562
Cape Verde,CPV,402,2021,0.474,0.3550508765731324,0.11894912342686759
Sierra Leone,SLE,451,2021,0.375,0.25560063680028056,0.11939936319971944
Panama,PAN,95,2021,0.435,0.3140176077612009,0.12098239223879909
Sri Lanka,LKA,780,2021,0.344,0.22075709498274415,0.12324290501725582
Lesotho,LSO,570,2021,0.384,0.24909939970135345,0.13490060029864656
Sao Tome and Principe,STP,403,2021,0.411,0.2678827345134419,0.14311726548655807
Botswana,BWA,571,2021,0.393,0.24953978411645997,0.14346021588354005
Timor-Leste,TLS,860,2021,0.415,0.27032718777930964,0.14467281222069034
Solomon Islands,SLB,940,2021,0.405,0.25387453413743327,0.15112546586256675
Slovenia,SVN,349,2021,0.502,0.350511823193692,0.151488176806308
