country_name,country_text_id,COWcode,year,v2x_libdem,pred,residual
Cape Verde,CPV,402,2023,0.646,0.3365263281092604,0.3094736718907396
Chile,CHL,155,2023,0.779,0.46080390679545324,0.3181960932045468
South Korea,KOR,732,2023,0.62,0.2970812438955623,0.3229187561044377
Malta,MLT,338,2023,0.623,0.28970102767716027,0.3332989723228397
Switzerland,CHE,225,2023,0.838,0.4953456971075287,0.3426543028924713
Japan,JPN,740,2023,0.745,0.3853080470354098,0.3596919529645902
Iceland,ISL,395,2023,0.751,0.38258449613592516,0.36841550386407484
Trinidad and Tobago,TTO,52,2023,0.661,0.28848504064105396,0.3725149593589461
Vanuatu,VUT,935,2023,0.704,0.3018680959111425,0.40213190408885746
Lithuania,LTU,368,2023,0.724,0.3188750338205932,0.4051249661794068
Portugal,PRT,235,2023,0.757,0.3365263281092604,0.4204736718907396
Italy,ITA,325,2023,0.727,0.30649333043087607,0.4205066695691239
Spain,ESP,230,2023,0.759,0.3365263281092604,0.4224736718907396
Jamaica,JAM,51,2023,0.677,0.24994749347412776,0.4270525065258723
Taiwan,TWN,713,2023,0.725,0.2854313146404333,0.43956868535956667
Uruguay,URY,165,2023,0.756,0.301217526231248,0.454782473768752
Czechia,CZE,316,2023,0.796,0.33523076541549673,0.4607692345845033
Ireland,IRL,205,2023,0.829,0.36168828383979484,0.4673117161602051
Costa Rica,CRI,94,2023,0.809,0.3344448620339119,0.47455513796608817
Finland,FIN,375,2023,0.812,0.3365263281092604,0.47547367189073964
United States of America,USA,2,2023,0.789,0.3065129235015046,0.4824870764984954
Estonia,EST,366,2023,0.845,0.3586576237255483,0.48634237627445165
Suriname,SUR,115,2023,0.633,0.14428747788608048,0.4887125221139195
Canada,CAN,20,2023,0.742,0.2456343494199085,0.4963656505800915
Luxembourg,LUX,212,2023,0.789,0.29036394722155867,0.49863605277844136
Sweden,SWE,380,2023,0.849,0.3487682097433621,0.5002317902566379
Latvia,LVA,367,2023,0.762,0.2605314342916575,0.5014685657083425
France,FRA,220,2023,0.807,0.3018680959111425,0.5051319040888576
Australia,AUS,900,2023,0.802,0.2854313146404333,0.5165686853595668
Belgium,BEL,211,2023,0.812,0.29036394722155867,0.5216360527784414
Netherlands,NLD,210,2023,0.791,0.24710665079531646,0.5438933492046836
New Zealand,NZL,920,2023,0.824,0.23339111004291324,0.5906088899570867
Denmark,DNK,390,2023,0.884,0.22275014146085853,0.6612498585391415
