country_name,country_text_id,COWcode,year,v2x_polyarchy,dem_culture,pred_const,gap_const,pred_culture,gap_culture
El Salvador,SLV,92,2020,0.518,3.75,0.5131696790048454,0.004830320995154569,0.5176746485070454,0.0003253514929546508
Russia,RUS,365,2020,0.255,3.13,0.512724393051195,-0.257724393051195,0.24645692655804574,0.008543073441954263
Nigeria,NGA,475,2020,0.512,3.75,0.6079611572177348,-0.0959611572177348,0.4943150486612979,0.017684951338702126
Malta,MLT,338,2020,0.767,8.13,0.5198643598949513,0.24713564010504874,0.7484388360496265,0.01856116395037355
Cyprus,CYP,352,2020,0.807,7.5,0.5288781372901814,0.27812186270981865,0.7867350262907422,0.02026497370925784
Kuwait,KWT,690,2020,0.317,4.38,0.5080501106477744,-0.19105011064777438,0.2921831458285029,0.024816854171497094
Poland,POL,290,2020,0.616,5.63,0.5933017818231201,0.022698218176879892,0.5909810357385127,0.02501896426148731
Ukraine,UKR,369,2020,0.552,5.0,0.536562573034298,0.01543742696570205,0.5266413182497557,0.02535868175024436
Japan,JPN,740,2020,0.831,8.13,0.5198643598949513,0.3111356401050487,0.7995747751556608,0.031425224844339184
Chile,CHL,155,2020,0.837,8.13,0.5714538413414393,0.2655461586585607,0.8049156881962899,0.032084311803710075
Mali,MLI,432,2020,0.421,5.63,0.4713949729522059,-0.05039497295220591,0.3806928233564194,0.04030717664358058
Burma/Myanmar,MMR,775,2020,0.426,4.38,0.5155844735296894,-0.0895844735296894,0.3846488439350252,0.0413511560649748
Lebanon,LBN,660,2020,0.436,5.0,0.662538339249234,-0.226538339249234,0.39455100097342344,0.04144899902657656
Ivory Coast,CIV,437,2020,0.499,5.63,0.4032588700020793,0.09574112999792073,0.4520998188070894,0.04690018119291062
Taiwan,TWN,713,2020,0.82,8.13,0.5198643598949513,0.3001356401050487,0.7719468454145599,0.04805315458544002
Netherlands,NLD,210,2020,0.864,8.75,0.6385686387755483,0.22543136122445173,0.8092645981234549,0.05473540187654513
Paraguay,PRY,150,2020,0.578,4.38,0.5066378776465069,0.07136212235349304,0.5219680830430529,0.05603191695694709
Spain,ESP,230,2020,0.874,8.13,0.5874993559998767,0.2865006440001233,0.8176219289312174,0.056378071068782565
Sweden,SWE,380,2020,0.901,10.0,0.5545431164348003,0.34645688356519977,0.8396865630724247,0.06131343692757529
Uruguay,URY,165,2020,0.867,8.13,0.5131696790048454,0.35383032099515455,0.8053183379415687,0.061681662058431286
Pakistan,PAK,770,2020,0.377,2.5,0.4096168752887126,-0.0326168752887126,0.31412960601055195,0.06287039398944805
Czechia,CZE,316,2020,0.806,7.5,0.549841564862796,0.25615843513720404,0.7416441326920044,0.0643558673079957
Iceland,ISL,395,2020,0.859,10.0,0.48272976220018615,0.37627023779981383,0.7925665283306074,0.06643347166939262
North Macedonia,MKD,343,2020,0.598,3.13,0.5992678650584516,-0.001267865058451667,0.5267216025352692,0.07127839746473075
Madagascar,MDG,580,2020,0.486,5.63,0.38269269422592045,0.10330730577407954,0.41113838077513576,0.07486161922486423
Cape Verde,CPV,402,2020,0.793,6.88,0.5198643598949513,0.27313564010504876,0.7170507887210009,0.07594921127899912
Guyana,GUY,110,2020,0.555,5.0,0.529028210152383,0.025971789847617055,0.46983170201524216,0.08516829798475789
Nepal,NPL,790,2020,0.598,5.63,0.49959399006812416,0.09840600993187582,0.512521944757831,0.085478055242169
Colombia,COL,100,2020,0.643,5.0,0.6168123488145469,0.026187651185453076,0.5574192179275615,0.08558078207243847
Guinea-Bissau,GNB,404,2020,0.533,3.13,0.529028210152383,0.0039717898476170355,0.442104088228231,0.09089591177176903
Australia,AUS,900,2020,0.837,8.75,0.5497295609201298,0.28727043907987015,0.7456156935878736,0.09138430641212636
Costa Rica,CRI,94,2020,0.895,7.5,0.5582648001563714,0.33673519984362865,0.7912259628989535,0.10377403710104649
Canada,CAN,20,2020,0.849,9.38,0.5080501106477744,0.3409498893522256,0.7450710460616803,0.10392895393831969
South Korea,KOR,732,2020,0.85,7.5,0.529028210152383,0.320971789847617,0.7450885438201708,0.10491145617982922
Denmark,DNK,390,2020,0.915,9.38,0.6289549377272677,0.2860450622727323,0.8082181808686784,0.10678181913132168
Moldova,MDA,359,2020,0.651,4.38,0.5198643598949513,0.13113564010504875,0.5406586553865617,0.11034134461343836
Finland,FIN,375,2020,0.88,8.75,0.529028210152383,0.350971789847617,0.7671971966440395,0.11280280335596049
Bhutan,BTN,760,2020,0.598,5.0,0.5198643598949513,0.0781356401050487,0.4850127094840729,0.1129872905159271
Guatemala,GTM,90,2020,0.589,3.13,0.5068262315159098,0.08217376848409019,0.47556196847794086,0.11343803152205911
New Zealand,NZL,920,2020,0.882,8.75,0.4987835985188692,0.3832164014811308,0.766743425757946,0.11525657424205404
Sri Lanka,LKA,780,2020,0.579,6.25,0.5080501106477744,0.07094988935222557,0.45629507825065485,0.12270492174934511
Liberia,LBR,450,2020,0.633,5.63,0.5198643598949513,0.11313564010504873,0.5097343554395711,0.12326564456042888
Portugal,PRT,235,2020,0.886,7.5,0.575606038848903,0.31039396115109696,0.7607185331675425,0.12528146683245756
Brazil,BRA,140,2020,0.699,5.63,0.5778749234561251,0.12112507654387483,0.5661752498468335,0.13282475015316642
Luxembourg,LUX,212,2020,0.872,8.75,0.35896062292412634,0.5130393770758737,0.7384877270546982,0.13351227294530177
Mongolia,MNG,712,2020,0.629,5.63,0.5616266021965172,0.06737339780348284,0.49369076074915075,0.13530923925084926
Lesotho,LSO,570,2020,0.627,5.63,0.5937431603323873,0.033256839667612725,0.4913807648120999,0.1356192351879001
Switzerland,CHE,225,2020,0.902,9.38,0.536562573034298,0.36543742696570203,0.7645654821082445,0.13743451789175554
Austria,AUT,305,2020,0.858,6.88,0.5198643598949513,0.3381356401050487,0.7009935738197014,0.15700642618029859
Ireland,IRL,205,2020,0.891,9.38,0.5080501106477744,0.3829498893522256,0.7316149885570263,0.15938501144297368
Bulgaria,BGR,355,2020,0.607,4.38,0.545389815994511,0.06161018400548901,0.4469423656572562,0.16005763434274378
Slovenia,SVN,349,2020,0.752,6.25,0.536562573034298,0.215437426965702,0.5894210718331424,0.1625789281668576
Mexico,MEX,70,2020,0.664,3.13,0.47286844361202757,0.19113155638797247,0.4980169178165704,0.1659830821834296
Niger,NER,436,2020,0.544,4.38,0.42555869557712006,0.11844130442287998,0.37709868544665215,0.1669013145533479
Indonesia,IDN,850,2020,0.566,4.38,0.5246202255661777,0.041379774433822236,0.398488185795867,0.16751181420413297
Burkina Faso,BFA,439,2020,0.662,5.0,0.5597580373939004,0.10224196260609963,0.49392986839643505,0.168070131603565
Ecuador,ECU,130,2020,0.626,3.75,0.5067661566645679,0.11923384333543208,0.457567369176913,0.16843263082308702
France,FRA,220,2020,0.866,6.88,0.5198643598949513,0.3461356401050487,0.6870398309210737,0.1789601690789263
Italy,ITA,325,2020,0.857,7.5,0.4270184372413013,0.4299815627586987,0.677047208945589,0.17995279105441098
Ghana,GHA,452,2020,0.718,6.25,0.46373832279598115,0.2542616772040188,0.535140214642085,0.18285978535791492
Dominican Republic,DOM,42,2020,0.656,5.0,0.4155619309712243,0.24043806902877574,0.4474389029595319,0.2085610970404681
Armenia,ARM,371,2020,0.781,3.13,0.5854925689438496,0.19550743105615043,0.5697484467289894,0.21125155327101064
Namibia,NAM,565,2020,0.632,5.63,0.5131696790048454,0.11883032099515456,0.41666171853668865,0.21533828146331135
Georgia,GEO,372,2020,0.616,3.75,0.48134998992943157,0.13465001007056843,0.3963041557255094,0.21969584427449057
Panama,PAN,95,2020,0.721,5.0,0.5272890368393066,0.19371096316069336,0.5001189130884474,0.22088108691155262
Bosnia and Herzegovina,BIH,346,2020,0.517,3.13,0.5198643598949513,-0.0028643598949512628,0.28459824911961573,0.23240175088038428
United States of America,USA,2,2020,0.815,6.25,0.7040158778708955,0.11098412212910447,0.5600597956346117,0.2549402043653882
Estonia,EST,366,2020,0.897,6.88,0.5287682565430394,0.36823174345696064,0.6376197864642767,0.25938021353572327
Argentina,ARG,160,2020,0.797,5.63,0.650744153943499,0.146255846056501,0.5356586346112185,0.2613413653887815
Romania,ROU,360,2020,0.805,3.75,0.536562573034298,0.26843742696570205,0.5179425897039315,0.28705741029606857
South Africa,ZAF,560,2020,0.719,5.0,0.4145183606949222,0.30448163930507777,0.4240584097278933,0.29494159027210665
Slovakia,SVK,317,2020,0.84,5.63,0.5806636928347852,0.2593363071652147,0.5405003013692049,0.29949969863079506
Croatia,HRV,344,2020,0.756,4.38,0.4977068680710637,0.2582931319289363,0.4549830849050795,0.3010169150949205
Senegal,SEN,433,2020,0.728,6.25,0.4315905948653487,0.2964094051346513,0.422360319617035,0.30563968038296496
Latvia,LVA,367,2020,0.822,5.63,0.6558071807931382,0.1661928192068618,0.49926370084325805,0.3227362991567419
Lithuania,LTU,368,2020,0.802,5.63,0.5198643598949513,0.28213564010504877,0.4738294239158213,0.32817057608417877
Belgium,BEL,211,2020,0.897,6.88,0.4457377463514464,0.4512622536485536,0.5511699778177483,0.3458300221822517
Peru,PER,135,2020,0.818,5.63,0.45256457014111706,0.3654354298588829,0.43745064954916235,0.3805493504508376
Suriname,SUR,115,2020,0.754,5.0,0.5198643598949513,0.23413564010504873,0.35560854339062964,0.39839145660937036
Jamaica,JAM,51,2020,0.808,6.25,0.5076331236176064,0.3003668763823937,0.40070692444815925,0.4072930755518408
Trinidad and Tobago,TTO,52,2020,0.788,5.63,0.5565982224159123,0.23140177758408775,0.367724686640215,0.420275313359785
Eritrea,ERI,531,2021,0.071,6.88,0.5198643598949513,-0.44886435989495127,0.6605622646210031,-0.5895622646210031
Uganda,UGA,500,2021,0.274,6.88,0.5877072902860407,-0.3137072902860407,0.7888836919654675,-0.5148836919654675
North Korea,PRK,731,2021,0.083,1.25,0.536562573034298,-0.453562573034298,0.47009228252028684,-0.3870922825202868
Nicaragua,NIC,93,2021,0.195,4.38,0.536562573034298,-0.341562573034298,0.5537844375924258,-0.3587844375924258
Singapore,SGP,830,2021,0.395,7.5,0.6312328601034839,-0.23623286010348388,0.752243806122019,-0.357243806122019
Azerbaijan,AZE,373,2021,0.193,5.0,0.5534697883559451,-0.36046978835594506,0.5301208727060247,-0.3371208727060247
Mauritius,MUS,590,2021,0.532,8.75,0.6436802502732739,-0.11168025027327388,0.8624082352486748,-0.3304082352486748
Belarus,BLR,370,2021,0.172,4.38,0.5198643598949513,-0.3478643598949513,0.5022759773830489,-0.33027597738304887
Iran,IRN,630,2021,0.158,1.88,0.536562573034298,-0.37856257303429797,0.48551409661918205,-0.32751409661918207
Qatar,QAT,694,2021,0.089,5.63,0.45052708077298736,-0.36152708077298734,0.41475730425815005,-0.3257573042581501
Vietnam,VNM,816,2021,0.169,5.63,0.529028210152383,-0.36002821015238295,0.4945737347055607,-0.3255737347055607
Venezuela,VEN,101,2021,0.215,2.5,0.5131696790048454,-0.2981696790048455,0.5259709753997266,-0.3109709753997266
Afghanistan,AFG,700,2021,0.144,1.25,0.5198643598949513,-0.37586435989495126,0.43996000338043834,-0.2959600033804384
Burma/Myanmar,MMR,775,2021,0.102,3.13,0.5155844735296894,-0.4135844735296894,0.3846488439350252,-0.2826488439350252
Zambia,ZMB,551,2021,0.421,6.88,0.6055607613089266,-0.18456076130892657,0.7001006946598245,-0.2791006946598245
Morocco,MAR,600,2021,0.261,5.63,0.505560533031579,-0.24456053303157899,0.5388766940993243,-0.27787669409932425
Haiti,HTI,41,2021,0.33,6.25,0.5615309152131269,-0.2315309152131269,0.6045676647789392,-0.2745676647789392
Saudi Arabia,SAU,670,2021,0.015,3.13,0.5076331236176064,-0.49263312361760636,0.28337301653190405,-0.26837301653190404
Ethiopia,ETH,530,2021,0.29,5.0,0.5506433682946531,-0.2606433682946531,0.5519531626938959,-0.26195316269389596
Cuba,CUB,40,2021,0.178,3.75,0.5715793279537689,-0.3935793279537689,0.4337451598860441,-0.2557451598860441
Cambodia,KHM,811,2021,0.19,5.63,0.44913650842618574,-0.25913650842618574,0.43034547701707204,-0.24034547701707204
Thailand,THA,800,2021,0.208,6.25,0.5131696790048454,-0.3051696790048455,0.44439307413483636,-0.23639307413483637
Angola,AGO,540,2021,0.325,5.0,0.536562573034298,-0.21156257303429798,0.5512011968686011,-0.22620119686860113
China,CHN,710,2021,0.077,3.13,0.4109421319035737,-0.3339421319035737,0.30149271008034917,-0.22449271008034916
Djibouti,DJI,522,2021,0.251,5.63,0.6465062205093413,-0.39550622050934126,0.4737898627732053,-0.22278986277320528
Eswatini,SWZ,572,2021,0.12,5.63,0.32931693881537794,-0.20931693881537794,0.34243369563526216,-0.22243369563526216
Türkiye,TUR,640,2021,0.287,5.63,0.5673823213399471,-0.28038232133994717,0.5065851125835209,-0.21958511258352092
United Arab Emirates,ARE,696,2021,0.1,5.63,0.49369134245911395,-0.39369134245911397,0.31647170873493763,-0.21647170873493762
Republic of the Congo,COG,484,2021,0.254,3.75,0.4521627684722196,-0.19816276847221959,0.4655514053334028,-0.21155140533340278
Comoros,COM,581,2021,0.28,3.75,0.529028210152383,-0.24902821015238297,0.4887932703587201,-0.20879327035872008
Tajikistan,TJK,702,2021,0.171,4.38,0.5190522331738318,-0.3480522331738317,0.3540582191165581,-0.1830582191165581
Zimbabwe,ZWE,552,2021,0.297,5.0,0.4815826589019136,-0.1845826589019136,0.47436270229539734,-0.17736270229539736
Central African Republic,CAF,482,2021,0.343,1.88,0.536562573034298,-0.19356257303429797,0.5138636706077455,-0.1708636706077455
Mozambique,MOZ,541,2021,0.367,5.0,0.5790278919901722,-0.21202789199017225,0.5376207823868753,-0.17062078238687528
Botswana,BWA,571,2021,0.587,7.5,0.5198643598949513,0.06713564010504869,0.7521196622514406,-0.1651196622514406
Sudan,SDN,625,2021,0.163,5.0,0.409583710045866,-0.24658371004586602,0.32775087409410153,-0.16475087409410152
Libya,LBY,620,2021,0.216,3.75,0.5198643598949513,-0.3038643598949513,0.3715171345276713,-0.15551713452767132
Algeria,DZA,615,2021,0.282,5.0,0.529028210152383,-0.24702821015238302,0.4339802761093852,-0.15198027610938525
Equatorial Guinea,GNQ,411,2021,0.172,4.38,0.42759217616821266,-0.25559217616821267,0.3204004486611087,-0.14840044866110874
Guinea,GIN,438,2021,0.258,3.75,0.4534741462654894,-0.19547414626548937,0.40372755305492997,-0.14572755305492996
Mali,MLI,432,2021,0.243,5.63,0.4713949729522059,-0.2283949729522059,0.3806928233564194,-0.1376928233564194
Benin,BEN,434,2021,0.39,5.63,0.5131696790048454,-0.12316967900484543,0.5252157660654404,-0.1352157660654404
Bangladesh,BGD,771,2021,0.255,5.63,0.5198643598949513,-0.2648643598949513,0.3823342605087422,-0.1273342605087422
Cameroon,CMR,471,2021,0.282,4.38,0.4972212287268836,-0.21522122872688365,0.4089568892121078,-0.12695688921210785
Democratic Republic of the Congo,COD,490,2021,0.342,3.13,0.5099538336109287,-0.1679538336109287,0.45760298540125866,-0.11560298540125863
El Salvador,SLV,92,2021,0.403,3.75,0.5131696790048454,-0.11016967900484542,0.5176746485070454,-0.11467464850704534
Bahrain,BHR,692,2021,0.134,4.38,0.31178527363854225,-0.17778527363854224,0.24814529551858172,-0.11414529551858171
Uzbekistan,UZB,704,2021,0.204,5.0,0.5198643598949513,-0.3158643598949513,0.31541761121181033,-0.11141761121181035
Mauritania,MRT,435,2021,0.391,3.13,0.529028210152383,-0.13802821015238298,0.4961670648371512,-0.10516706483715116
Honduras,HND,91,2021,0.394,2.5,0.5298648468969588,-0.13586484689695877,0.4957890046813486,-0.1017890046813486
Papua New Guinea,PNG,910,2021,0.455,6.25,0.5190465941164792,-0.06404659411647923,0.552618108877923,-0.09761810887792294
Tanzania,TZA,510,2021,0.366,6.25,0.5080501106477744,-0.1420501106477744,0.4598333468359276,-0.09383334683592759
Togo,TGO,461,2021,0.396,5.0,0.5293717055794569,-0.13337170557945688,0.48748212577566225,-0.09148212577566223
Egypt,EGY,651,2021,0.18,5.0,0.3602025851933516,-0.18020258519335158,0.2677185521949051,-0.0877185521949051
Kazakhstan,KAZ,705,2021,0.253,3.75,0.4627319305328965,-0.20973193053289652,0.335997594400289,-0.08299759440028898
Rwanda,RWA,517,2021,0.226,4.38,0.340360379511874,-0.11436037951187397,0.307984415144564,-0.08198441514456398
Laos,LAO,812,2021,0.135,3.75,0.3482328282409753,-0.21323282824097528,0.21552120762047433,-0.08052120762047432
Jordan,JOR,663,2021,0.257,3.75,0.5970294180610816,-0.34002941806108156,0.3189342436012732,-0.0619342436012732
Philippines,PHL,840,2021,0.411,4.38,0.5531108193381219,-0.14211081933812192,0.46987207054854374,-0.058872070548543765
Greece,GRC,350,2021,0.76,7.5,0.5970750275581391,0.16292497244186088,0.8062259825138169,-0.04622598251381693
Fiji,FJI,950,2021,0.4,5.63,0.4452739370355229,-0.045273937035522904,0.4460702328355973,-0.0460702328355973
Hungary,HUN,310,2021,0.45,6.25,0.5190522331738318,-0.06905223317383175,0.48793722638136117,-0.037937226381361155
The Gambia,GMB,420,2021,0.507,5.63,0.5988665107208152,-0.0918665107208152,0.5433759979918742,-0.03637599799187419
Sierra Leone,SLE,451,2021,0.562,6.25,0.536562573034298,0.02543742696570206,0.5979323569405538,-0.035932356940553745
Malaysia,MYS,820,2021,0.432,6.25,0.42229739290108437,0.009702607098915628,0.46729471800382255,-0.035294718003822556
Albania,ALB,339,2021,0.526,5.63,0.536562573034298,-0.010562573034297973,0.5572888986053788,-0.03128889860537876
Kenya,KEN,501,2021,0.507,5.63,0.5198643598949513,-0.012864359894951272,0.5359121904697707,-0.02891219046977067
Russia,RUS,365,2021,0.245,3.75,0.512724393051195,-0.267724393051195,0.26846228599719035,-0.023462285997190357
Ivory Coast,CIV,437,2021,0.435,5.63,0.4032588700020793,0.031741129997920725,0.4520998188070894,-0.017099818807089384
Iraq,IRQ,645,2021,0.374,5.0,0.434508660401123,-0.060508660401123016,0.3905197009037993,-0.016519700903799284
Gabon,GAB,481,2021,0.368,5.0,0.5131696790048454,-0.14516967900484545,0.38314808205247664,-0.015148082052476641
Timor-Leste,TLS,860,2021,0.693,6.88,0.5198643598949513,0.17313564010504867,0.7047071364134156,-0.011707136413415697
Israel,ISR,666,2021,0.722,6.88,0.5572508471328796,0.16474915286712033,0.7286724963742723,-0.006672496374272363
India,IND,750,2021,0.398,5.0,0.4064385979001624,-0.008438597900162381,0.4044028649407991,-0.006402864940799058
Nigeria,NGA,475,2021,0.488,3.75,0.6079611572177348,-0.11996115721773482,0.4943150486612979,-0.006315048661297895
Poland,POL,290,2021,0.587,5.63,0.5933017818231201,-0.006301781823120134,0.5909810357385127,-0.003981035738512717
Kuwait,KWT,690,2021,0.301,4.38,0.5080501106477744,-0.2070501106477744,0.2921831458285029,0.00881685417149708
Guyana,GUY,110,2021,0.498,5.63,0.529028210152383,-0.031028210152382996,0.48889705536394923,0.00910294463605077
Ukraine,UKR,369,2021,0.537,5.0,0.536562573034298,0.0004374269657020369,0.5266413182497557,0.010358681750244347
Malta,MLT,338,2021,0.77,8.13,0.5198643598949513,0.25013564010504874,0.7484388360496265,0.021561163950373552
Japan,JPN,740,2021,0.824,8.13,0.5198643598949513,0.3041356401050487,0.7995747751556608,0.024425224844339177
Montenegro,MNE,341,2021,0.534,3.13,0.5948271593045672,-0.06082715930456717,0.5013523569254293,0.03264764307457069
Malawi,MWI,553,2021,0.603,6.25,0.5174454134628738,0.08555458653712622,0.5607647488511041,0.042235251148895925
Iceland,ISL,395,2021,0.836,9.38,0.48272976220018615,0.3532702377998138,0.7925665283306074,0.0434334716693926
Spain,ESP,230,2021,0.85,7.5,0.5874993559998767,0.2625006440001233,0.8039315124255775,0.0460684875744225
Uruguay,URY,165,2021,0.852,8.75,0.5131696790048454,0.33883032099515453,0.8053183379415687,0.04668166205843127
Czechia,CZE,316,2021,0.789,7.5,0.549841564862796,0.23915843513720403,0.7416441326920044,0.04735586730799568
Taiwan,TWN,713,2021,0.82,8.13,0.5198643598949513,0.3001356401050487,0.7719468454145599,0.04805315458544002
Lebanon,LBN,660,2021,0.433,3.75,0.662538339249234,-0.229538339249234,0.3784699765993513,0.05453002340064872
Netherlands,NLD,210,2021,0.864,8.75,0.6385686387755483,0.22543136122445173,0.8092645981234549,0.05473540187654513
Cape Verde,CPV,402,2021,0.775,6.88,0.5198643598949513,0.25513564010504874,0.7170507887210009,0.0579492112789991
Sweden,SWE,380,2021,0.9,10.0,0.5545431164348003,0.34545688356519977,0.8396865630724247,0.06031343692757529
Chile,CHL,155,2021,0.841,7.5,0.5714538413414393,0.2695461586585607,0.7769474242526835,0.06405257574731649
North Macedonia,MKD,343,2021,0.592,3.13,0.5992678650584516,-0.007267865058451672,0.5267216025352692,0.06527839746473074
Madagascar,MDG,580,2021,0.479,5.63,0.38269269422592045,0.09630730577407953,0.41113838077513576,0.06786161922486422
Bolivia,BOL,145,2021,0.608,2.5,0.536562573034298,0.07143742696570199,0.5351313852060966,0.07286861479390339
Paraguay,PRY,150,2021,0.578,3.13,0.5066378776465069,0.07136212235349304,0.498658267682673,0.07934173231732694
Guatemala,GTM,90,2021,0.555,2.5,0.5068262315159098,0.048173768484090274,0.47556196847794086,0.0794380315220592
Pakistan,PAK,770,2021,0.394,2.5,0.4096168752887126,-0.015616875288712584,0.31412960601055195,0.07987039398944806
Australia,AUS,900,2021,0.828,8.75,0.5497295609201298,0.27827043907987015,0.7456156935878736,0.08238430641212635
Bhutan,BTN,760,2021,0.574,5.0,0.5198643598949513,0.05413564010504868,0.4850127094840729,0.08898729051592708
Guinea-Bissau,GNB,404,2021,0.535,3.13,0.529028210152383,0.005971789847617037,0.442104088228231,0.09289591177176904
Canada,CAN,20,2021,0.843,8.13,0.5080501106477744,0.3349498893522256,0.7450710460616803,0.09792895393831968
Finland,FIN,375,2021,0.871,8.75,0.529028210152383,0.341971789847617,0.7671971966440395,0.10380280335596048
Liberia,LBR,450,2021,0.616,5.63,0.5198643598949513,0.09613564010504871,0.5097343554395711,0.10626564456042886
Denmark,DNK,390,2021,0.915,9.38,0.6289549377272677,0.2860450622727323,0.8082181808686784,0.10678181913132168
South Korea,KOR,732,2021,0.852,7.5,0.529028210152383,0.322971789847617,0.7450885438201708,0.10691145617982922
New Zealand,NZL,920,2021,0.874,8.75,0.4987835985188692,0.3752164014811308,0.766743425757946,0.10725657424205404
Colombia,COL,100,2021,0.654,3.75,0.6168123488145469,0.037187651185453086,0.5428091147466972,0.11119088525330278
Mongolia,MNG,712,2021,0.609,5.63,0.5616266021965172,0.04737339780348282,0.49369076074915075,0.11530923925084924
Sri Lanka,LKA,780,2021,0.572,6.25,0.5080501106477744,0.06394988935222556,0.45629507825065485,0.1157049217493451
Brazil,BRA,140,2021,0.69,5.63,0.5778749234561251,0.11212507654387482,0.5661752498468335,0.12382475015316641
Ghana,GHA,452,2021,0.659,6.25,0.46373832279598115,0.19526167720401888,0.535140214642085,0.12385978535791498
Lesotho,LSO,570,2021,0.616,5.63,0.5937431603323873,0.022256839667612716,0.4913807648120999,0.12461923518790008
Slovenia,SVN,349,2021,0.715,6.25,0.536562573034298,0.17843742696570197,0.5894210718331424,0.12557892816685756
Mexico,MEX,70,2021,0.624,3.13,0.47286844361202757,0.15113155638797243,0.4980169178165704,0.12598308218342957
Switzerland,CHE,225,2021,0.896,9.38,0.536562573034298,0.359437426965702,0.7645654821082445,0.13143451789175553
Luxembourg,LUX,212,2021,0.872,8.75,0.35896062292412634,0.5130393770758737,0.7384877270546982,0.13351227294530177
Cyprus,CYP,352,2021,0.795,6.88,0.5288781372901814,0.26612186270981864,0.6577669369613574,0.1372330630386427
Burkina Faso,BFA,439,2021,0.634,5.0,0.5597580373939004,0.07424196260609961,0.49392986839643505,0.14007013160356496
Niger,NER,436,2021,0.523,4.38,0.42555869557712006,0.09744130442287996,0.37709868544665215,0.14590131455334787
Indonesia,IDN,850,2021,0.545,4.38,0.5246202255661777,0.02037977443382233,0.398488185795867,0.14651181420413306
Nepal,NPL,790,2021,0.609,2.5,0.49959399006812416,0.10940600993187583,0.4607098906467554,0.1482901093532446
Austria,AUT,305,2021,0.854,6.88,0.5198643598949513,0.3341356401050487,0.7009935738197014,0.15300642618029858
Armenia,ARM,371,2021,0.724,3.13,0.5854925689438496,0.13850743105615038,0.5697484467289894,0.1542515532710106
Ireland,IRL,205,2021,0.898,9.38,0.5080501106477744,0.38994988935222563,0.7316149885570263,0.16638501144297368
Ecuador,ECU,130,2021,0.625,2.5,0.5067661566645679,0.11823384333543208,0.4552862347694926,0.1697137652305074
Italy,ITA,325,2021,0.857,7.5,0.4270184372413013,0.4299815627586987,0.677047208945589,0.17995279105441098
France,FRA,220,2021,0.868,6.88,0.5198643598949513,0.3481356401050487,0.6870398309210737,0.18096016907892631
Namibia,NAM,565,2021,0.622,5.63,0.5131696790048454,0.10883032099515455,0.41666171853668865,0.20533828146331135
Georgia,GEO,372,2021,0.604,3.75,0.48134998992943157,0.12265001007056842,0.3963041557255094,0.20769584427449056
Moldova,MDA,359,2021,0.752,4.38,0.5198643598949513,0.23213564010504872,0.5406586553865617,0.21134134461343834
Bulgaria,BGR,355,2021,0.665,4.38,0.545389815994511,0.11961018400548906,0.4469423656572562,0.21805763434274383
Portugal,PRT,235,2021,0.884,6.88,0.575606038848903,0.30839396115109696,0.6632572014223717,0.22074279857762835
Costa Rica,CRI,94,2021,0.894,6.88,0.5582648001563714,0.33573519984362865,0.671467354369942,0.22253264563005803
Bosnia and Herzegovina,BIH,346,2021,0.508,3.75,0.5198643598949513,-0.01186435989495127,0.28459824911961573,0.22340175088038428
Romania,ROU,360,2021,0.766,3.75,0.536562573034298,0.22943742696570202,0.5179425897039315,0.24805741029606854
Panama,PAN,95,2021,0.735,3.75,0.5272890368393066,0.20771096316069337,0.4846087172106424,0.25039128278935757
Dominican Republic,DOM,42,2021,0.694,4.38,0.4155619309712243,0.27843806902877566,0.435482204217704,0.25851779578229594
United States of America,USA,2,2021,0.821,6.25,0.7040158778708955,0.11698412212910447,0.5600597956346117,0.26094020436538823
Estonia,EST,366,2021,0.9,6.88,0.5287682565430394,0.37123174345696064,0.6376197864642767,0.2623802135357233
Argentina,ARG,160,2021,0.796,5.0,0.650744153943499,0.145255846056501,0.5314752232796365,0.26452477672036356
Latvia,LVA,367,2021,0.831,6.25,0.6558071807931382,0.1751928192068618,0.5616089811382132,0.26939101886178674
Senegal,SEN,433,2021,0.714,6.25,0.4315905948653487,0.2824094051346513,0.422360319617035,0.29163968038296495
Croatia,HRV,344,2021,0.747,4.38,0.4977068680710637,0.24929313192893632,0.4549830849050795,0.2920169150949205
Slovakia,SVK,317,2021,0.839,5.63,0.5806636928347852,0.2583363071652147,0.5405003013692049,0.29849969863079506
South Africa,ZAF,560,2021,0.725,5.0,0.4145183606949222,0.3104816393050778,0.4240584097278933,0.30094159027210665
Lithuania,LTU,368,2021,0.793,5.63,0.5198643598949513,0.27313564010504876,0.4738294239158213,0.31917057608417876
Belgium,BEL,211,2021,0.897,6.88,0.4457377463514464,0.4512622536485536,0.5501039740275483,0.3468960259724517
Peru,PER,135,2021,0.771,3.75,0.45256457014111706,0.31843542985888296,0.40552649209802805,0.365473507901972
Jamaica,JAM,51,2021,0.801,6.25,0.5076331236176064,0.29336687638239367,0.40070692444815925,0.4002930755518408
Suriname,SUR,115,2021,0.761,5.0,0.5198643598949513,0.24113564010504873,0.35560854339062964,0.40539145660937037
Trinidad and Tobago,TTO,52,2021,0.791,5.63,0.5565982224159123,0.23440177758408776,0.367724686640215,0.423275313359785
Eritrea,ERI,531,2022,0.071,6.88,0.5198643598949513,-0.44886435989495127,0.6605622646210031,-0.5895622646210031
Uganda,UGA,500,2022,0.269,6.88,0.5877072902860407,-0.3187072902860407,0.7888836919654675,-0.5198836919654675
